Sala: 204 Predio: CAA Capacidade: 55 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
10:50-11:40,A Curso: Curso15 Predio: CAC Capacidade: 45 Periodo: 2,AA Curso: Curso7 Predio: CAC Capacidade: 30 Periodo: 5,A Curso: Curso15 Predio: CAC Capacidade: 45 Periodo: 2,AA Curso: Curso7 Predio: CAC Capacidade: 30 Periodo: 5,AAAA Curso: Curso16 Predio: CAC Capacidade: 55 Periodo: 5,VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, A Curso: Curso9 Predio: CAC Capacidade: 35 Periodo: 8,A Curso: Curso9 Predio: CAC Capacidade: 35 Periodo: 8,AA Curso: Curso4 Predio: CAC Capacidade: 55 Periodo: 6,VAZIO, 
14:50-15:40,VAZIO, VAZIO, A Curso: Curso9 Predio: CAC Capacidade: 35 Periodo: 8,A Curso: Curso9 Predio: CAC Capacidade: 35 Periodo: 8,AA Curso: Curso4 Predio: CAC Capacidade: 55 Periodo: 6,VAZIO, 
16:00-16:50,VAZIO, VAZIO, A Curso: Curso9 Predio: CAC Capacidade: 35 Periodo: 8,A Curso: Curso9 Predio: CAC Capacidade: 35 Periodo: 8,VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, A Curso: Curso9 Predio: CAC Capacidade: 35 Periodo: 8,A Curso: Curso9 Predio: CAC Capacidade: 35 Periodo: 8,VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 205 Predio: CAC Capacidade: 50 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, AA Curso: Curso12 Predio: CAC Capacidade: 45 Periodo: 4,VAZIO, AA Curso: Curso12 Predio: CAC Capacidade: 45 Periodo: 4,A Curso: Curso16 Predio: CAC Capacidade: 45 Periodo: 1,VAZIO, 
08:50-09:40,VAZIO, AA Curso: Curso12 Predio: CAC Capacidade: 45 Periodo: 4,VAZIO, AA Curso: Curso12 Predio: CAC Capacidade: 45 Periodo: 4,A Curso: Curso16 Predio: CAC Capacidade: 45 Periodo: 1,VAZIO, 
10:00-10:50,A Curso: Curso5 Predio: CAC Capacidade: 45 Periodo: 1,AAA Curso: Curso2 Predio: CAC Capacidade: 45 Periodo: 2,A Curso: Curso5 Predio: CAC Capacidade: 45 Periodo: 1,AAA Curso: Curso2 Predio: CAC Capacidade: 45 Periodo: 2,A Curso: Curso5 Predio: CAC Capacidade: 45 Periodo: 1,VAZIO, 
10:50-11:40,A Curso: Curso5 Predio: CAC Capacidade: 45 Periodo: 1,AAA Curso: Curso2 Predio: CAC Capacidade: 45 Periodo: 2,A Curso: Curso5 Predio: CAC Capacidade: 45 Periodo: 1,AAA Curso: Curso2 Predio: CAC Capacidade: 45 Periodo: 2,A Curso: Curso5 Predio: CAC Capacidade: 45 Periodo: 1,VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, AAAA Curso: Curso3 Predio: CAC Capacidade: 45 Periodo: 1,AAAA Curso: Curso3 Predio: CAC Capacidade: 45 Periodo: 1,A Curso: Curso5 Predio: CAC Capacidade: 45 Periodo: 3,VAZIO, 
14:50-15:40,VAZIO, VAZIO, AAAA Curso: Curso3 Predio: CAC Capacidade: 45 Periodo: 1,AAAA Curso: Curso3 Predio: CAC Capacidade: 45 Periodo: 1,A Curso: Curso5 Predio: CAC Capacidade: 45 Periodo: 3,VAZIO, 
16:00-16:50,VAZIO, VAZIO, AAAA Curso: Curso3 Predio: CAC Capacidade: 45 Periodo: 1,AAAA Curso: Curso3 Predio: CAC Capacidade: 45 Periodo: 1,VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, AAAA Curso: Curso3 Predio: CAC Capacidade: 45 Periodo: 1,AAAA Curso: Curso3 Predio: CAC Capacidade: 45 Periodo: 1,VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 109 Predio: CAC Capacidade: 44 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,AAA Curso: Curso11 Predio: CAC Capacidade: 40 Periodo: 4,AA Curso: Curso15 Predio: CAC Capacidade: 40 Periodo: 2,AAA Curso: Curso11 Predio: CAC Capacidade: 40 Periodo: 4,AA Curso: Curso15 Predio: CAC Capacidade: 40 Periodo: 2,AA Curso: Curso2 Predio: CAC Capacidade: 15 Periodo: 8,VAZIO, 
08:50-09:40,AAA Curso: Curso11 Predio: CAC Capacidade: 40 Periodo: 4,AA Curso: Curso15 Predio: CAC Capacidade: 40 Periodo: 2,AAA Curso: Curso11 Predio: CAC Capacidade: 40 Periodo: 4,AA Curso: Curso15 Predio: CAC Capacidade: 40 Periodo: 2,AA Curso: Curso2 Predio: CAC Capacidade: 15 Periodo: 8,VAZIO, 
10:00-10:50,A Curso: Curso13 Predio: CAC Capacidade: 40 Periodo: 4,AAAA Curso: Curso1 Predio: CAC Capacidade: 35 Periodo: 7,A Curso: Curso13 Predio: CAC Capacidade: 40 Periodo: 4,AAAA Curso: Curso1 Predio: CAC Capacidade: 35 Periodo: 7,AA Curso: Curso2 Predio: CAC Capacidade: 15 Periodo: 8,VAZIO, 
10:50-11:40,A Curso: Curso13 Predio: CAC Capacidade: 40 Periodo: 4,AAAA Curso: Curso1 Predio: CAC Capacidade: 35 Periodo: 7,A Curso: Curso13 Predio: CAC Capacidade: 40 Periodo: 4,AAAA Curso: Curso1 Predio: CAC Capacidade: 35 Periodo: 7,AA Curso: Curso2 Predio: CAC Capacidade: 15 Periodo: 8,VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,AAA Curso: Curso16 Predio: CAC Capacidade: 40 Periodo: 5,AAA Curso: Curso16 Predio: CAC Capacidade: 40 Periodo: 5,AAA Curso: Curso2 Predio: CAC Capacidade: 35 Periodo: 6,AAA Curso: Curso2 Predio: CAC Capacidade: 35 Periodo: 6,AAAA Curso: Curso2 Predio: CAC Capacidade: 40 Periodo: 6,VAZIO, 
14:50-15:40,AAA Curso: Curso16 Predio: CAC Capacidade: 40 Periodo: 5,AAA Curso: Curso16 Predio: CAC Capacidade: 40 Periodo: 5,AAA Curso: Curso2 Predio: CAC Capacidade: 35 Periodo: 6,AAA Curso: Curso2 Predio: CAC Capacidade: 35 Periodo: 6,AAAA Curso: Curso2 Predio: CAC Capacidade: 40 Periodo: 6,VAZIO, 
16:00-16:50,AAA Curso: Curso8 Predio: CAC Capacidade: 30 Periodo: 7,AAA Curso: Curso8 Predio: CAC Capacidade: 30 Periodo: 7,AAA Curso: Curso2 Predio: CAC Capacidade: 35 Periodo: 6,AAA Curso: Curso2 Predio: CAC Capacidade: 35 Periodo: 6,VAZIO, VAZIO, 
16:50-17:40,AAA Curso: Curso8 Predio: CAC Capacidade: 30 Periodo: 7,AAA Curso: Curso8 Predio: CAC Capacidade: 30 Periodo: 7,AAA Curso: Curso2 Predio: CAC Capacidade: 35 Periodo: 6,AAA Curso: Curso2 Predio: CAC Capacidade: 35 Periodo: 6,VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 110 Predio: CAC Capacidade: 44 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,AAAA Curso: Curso6 Predio: CAC Capacidade: 40 Periodo: 8,A Curso: Curso3 Predio: CAC Capacidade: 40 Periodo: 5,AAAA Curso: Curso6 Predio: CAC Capacidade: 40 Periodo: 8,A Curso: Curso3 Predio: CAC Capacidade: 40 Periodo: 5,AAA Curso: Curso1 Predio: CAC Capacidade: 15 Periodo: 3,VAZIO, 
08:50-09:40,AAAA Curso: Curso6 Predio: CAC Capacidade: 40 Periodo: 8,A Curso: Curso3 Predio: CAC Capacidade: 40 Periodo: 5,AAAA Curso: Curso6 Predio: CAC Capacidade: 40 Periodo: 8,A Curso: Curso3 Predio: CAC Capacidade: 40 Periodo: 5,AAA Curso: Curso1 Predio: CAC Capacidade: 15 Periodo: 3,VAZIO, 
10:00-10:50,AAAA Curso: Curso6 Predio: CAC Capacidade: 35 Periodo: 4,AAA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 5,AAAA Curso: Curso6 Predio: CAC Capacidade: 35 Periodo: 4,AAA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 5,AAA Curso: Curso1 Predio: CAC Capacidade: 15 Periodo: 3,VAZIO, 
10:50-11:40,AAAA Curso: Curso6 Predio: CAC Capacidade: 35 Periodo: 4,AAA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 5,AAAA Curso: Curso6 Predio: CAC Capacidade: 35 Periodo: 4,AAA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 5,AAA Curso: Curso1 Predio: CAC Capacidade: 15 Periodo: 3,VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, AA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 4,AA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 4,AAAA Curso: Curso5 Predio: CAC Capacidade: 40 Periodo: 3,VAZIO, 
14:50-15:40,VAZIO, VAZIO, AA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 4,AA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 4,AAAA Curso: Curso5 Predio: CAC Capacidade: 40 Periodo: 3,VAZIO, 
16:00-16:50,AA Curso: Curso4 Predio: CAC Capacidade: 35 Periodo: 8,AA Curso: Curso4 Predio: CAC Capacidade: 35 Periodo: 8,AA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 4,AA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 4,VAZIO, VAZIO, 
16:50-17:40,AA Curso: Curso4 Predio: CAC Capacidade: 35 Periodo: 8,AA Curso: Curso4 Predio: CAC Capacidade: 35 Periodo: 8,AA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 4,AA Curso: Curso4 Predio: CAC Capacidade: 40 Periodo: 4,VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 209 Predio: CAC Capacidade: 44 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, AAA Curso: Curso3 Predio: CAC Capacidade: 40 Periodo: 5,VAZIO, AAA Curso: Curso3 Predio: CAC Capacidade: 40 Periodo: 5,AAA Curso: Curso12 Predio: CAC Capacidade: 35 Periodo: 8,VAZIO, 
08:50-09:40,VAZIO, AAA Curso: Curso3 Predio: CAC Capacidade: 40 Periodo: 5,VAZIO, AAA Curso: Curso3 Predio: CAC Capacidade: 40 Periodo: 5,AAA Curso: Curso12 Predio: CAC Capacidade: 35 Periodo: 8,VAZIO, 
10:00-10:50,AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 3,AAAA Curso: Curso12 Predio: CAC Capacidade: 30 Periodo: 5,AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 3,AAAA Curso: Curso12 Predio: CAC Capacidade: 30 Periodo: 5,AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 3,VAZIO, 
10:50-11:40,AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 3,AAAA Curso: Curso12 Predio: CAC Capacidade: 30 Periodo: 5,AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 3,AAAA Curso: Curso12 Predio: CAC Capacidade: 30 Periodo: 5,AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 3,VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 4,AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 4,A Curso: Curso6 Predio: CAC Capacidade: 45 Periodo: 5,VAZIO, 
14:50-15:40,VAZIO, VAZIO, AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 4,AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 4,A Curso: Curso6 Predio: CAC Capacidade: 45 Periodo: 5,VAZIO, 
16:00-16:50,VAZIO, VAZIO, AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 4,AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 4,VAZIO, VAZIO, 
16:50-17:40,VAZIO, VAZIO, AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 4,AAAA Curso: Curso10 Predio: CAC Capacidade: 40 Periodo: 4,VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 107 Predio: CAC Capacidade: 35 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,AAAA Curso: Curso13 Predio: CAC Capacidade: 30 Periodo: 8,AAAA Curso: Curso5 Predio: CAC Capacidade: 35 Periodo: 1,AAAA Curso: Curso13 Predio: CAC Capacidade: 30 Periodo: 8,AAAA Curso: Curso5 Predio: CAC Capacidade: 35 Periodo: 1,AAAA Curso: Curso11 Predio: CAC Capacidade: 30 Periodo: 2,VAZIO, 
08:50-09:40,AAAA Curso: Curso13 Predio: CAC Capacidade: 30 Periodo: 8,AAAA Curso: Curso5 Predio: CAC Capacidade: 35 Periodo: 1,AAAA Curso: Curso13 Predio: CAC Capacidade: 30 Periodo: 8,AAAA Curso: Curso5 Predio: CAC Capacidade: 35 Periodo: 1,AAAA Curso: Curso11 Predio: CAC Capacidade: 30 Periodo: 2,VAZIO, 
10:00-10:50,AAAA Curso: Curso7 Predio: CAC Capacidade: 35 Periodo: 1,AA Curso: Curso8 Predio: CAC Capacidade: 35 Periodo: 1,AAAA Curso: Curso7 Predio: CAC Capacidade: 35 Periodo: 1,AA Curso: Curso8 Predio: CAC Capacidade: 35 Periodo: 1,AAAA Curso: Curso11 Predio: CAC Capacidade: 30 Periodo: 2,VAZIO, 
10:50-11:40,AAAA Curso: Curso7 Predio: CAC Capacidade: 35 Periodo: 1,AA Curso: Curso8 Predio: CAC Capacidade: 35 Periodo: 1,AAAA Curso: Curso7 Predio: CAC Capacidade: 35 Periodo: 1,AA Curso: Curso8 Predio: CAC Capacidade: 35 Periodo: 1,AAAA Curso: Curso11 Predio: CAC Capacidade: 30 Periodo: 2,VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, AAAA Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 7,AAAA Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 7,A Curso: Curso4 Predio: CAC Capacidade: 30 Periodo: 1,VAZIO, 
14:50-15:40,VAZIO, VAZIO, AAAA Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 7,AAAA Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 7,A Curso: Curso4 Predio: CAC Capacidade: 30 Periodo: 1,VAZIO, 
16:00-16:50,AAAA Curso: Curso10 Predio: CAC Capacidade: 25 Periodo: 5,AAAA Curso: Curso10 Predio: CAC Capacidade: 25 Periodo: 5,AAAA Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 7,AAAA Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 7,AAAA Curso: Curso8 Predio: CAC Capacidade: 35 Periodo: 7,VAZIO, 
16:50-17:40,AAAA Curso: Curso10 Predio: CAC Capacidade: 25 Periodo: 5,AAAA Curso: Curso10 Predio: CAC Capacidade: 25 Periodo: 5,AAAA Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 7,AAAA Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 7,AAAA Curso: Curso8 Predio: CAC Capacidade: 35 Periodo: 7,VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 208 Predio: CAC Capacidade: 35 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,VAZIO, AAAA Curso: Curso14 Predio: CAC Capacidade: 30 Periodo: 2,VAZIO, AAAA Curso: Curso14 Predio: CAC Capacidade: 30 Periodo: 2,AAA Curso: Curso14 Predio: CAC Capacidade: 15 Periodo: 2,VAZIO, 
08:50-09:40,VAZIO, AAAA Curso: Curso14 Predio: CAC Capacidade: 30 Periodo: 2,VAZIO, AAAA Curso: Curso14 Predio: CAC Capacidade: 30 Periodo: 2,AAA Curso: Curso14 Predio: CAC Capacidade: 15 Periodo: 2,VAZIO, 
10:00-10:50,AAAA Curso: Curso3 Predio: CAC Capacidade: 30 Periodo: 2,AA Curso: Curso8 Predio: CAC Capacidade: 35 Periodo: 2,AAAA Curso: Curso3 Predio: CAC Capacidade: 30 Periodo: 2,AA Curso: Curso8 Predio: CAC Capacidade: 35 Periodo: 2,AAA Curso: Curso14 Predio: CAC Capacidade: 15 Periodo: 2,VAZIO, 
10:50-11:40,AAAA Curso: Curso3 Predio: CAC Capacidade: 30 Periodo: 2,AA Curso: Curso8 Predio: CAC Capacidade: 35 Periodo: 2,AAAA Curso: Curso3 Predio: CAC Capacidade: 30 Periodo: 2,AA Curso: Curso8 Predio: CAC Capacidade: 35 Periodo: 2,AAA Curso: Curso14 Predio: CAC Capacidade: 15 Periodo: 2,VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,VAZIO, VAZIO, A Curso: Curso5 Predio: CAC Capacidade: 30 Periodo: 4,A Curso: Curso5 Predio: CAC Capacidade: 30 Periodo: 4,AA Curso: Curso11 Predio: CAC Capacidade: 35 Periodo: 2,VAZIO, 
14:50-15:40,VAZIO, VAZIO, A Curso: Curso5 Predio: CAC Capacidade: 30 Periodo: 4,A Curso: Curso5 Predio: CAC Capacidade: 30 Periodo: 4,AA Curso: Curso11 Predio: CAC Capacidade: 35 Periodo: 2,VAZIO, 
16:00-16:50,AA Curso: Curso7 Predio: CAC Capacidade: 20 Periodo: 6,AA Curso: Curso7 Predio: CAC Capacidade: 20 Periodo: 6,A Curso: Curso5 Predio: CAC Capacidade: 30 Periodo: 4,A Curso: Curso5 Predio: CAC Capacidade: 30 Periodo: 4,VAZIO, VAZIO, 
16:50-17:40,AA Curso: Curso7 Predio: CAC Capacidade: 20 Periodo: 6,AA Curso: Curso7 Predio: CAC Capacidade: 20 Periodo: 6,A Curso: Curso5 Predio: CAC Capacidade: 30 Periodo: 4,A Curso: Curso5 Predio: CAC Capacidade: 30 Periodo: 4,VAZIO, VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 210 Predio: CAC Capacidade: 25 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,A Curso: Curso8 Predio: CAC Capacidade: 25 Periodo: 6,AAAA Curso: Curso3 Predio: CAC Capacidade: 25 Periodo: 3,A Curso: Curso8 Predio: CAC Capacidade: 25 Periodo: 6,AAAA Curso: Curso3 Predio: CAC Capacidade: 25 Periodo: 3,A Curso: Curso8 Predio: CAC Capacidade: 25 Periodo: 6,VAZIO, 
08:50-09:40,A Curso: Curso8 Predio: CAC Capacidade: 25 Periodo: 6,AAAA Curso: Curso3 Predio: CAC Capacidade: 25 Periodo: 3,A Curso: Curso8 Predio: CAC Capacidade: 25 Periodo: 6,AAAA Curso: Curso3 Predio: CAC Capacidade: 25 Periodo: 3,A Curso: Curso8 Predio: CAC Capacidade: 25 Periodo: 6,VAZIO, 
10:00-10:50,AA Curso: Curso6 Predio: CAC Capacidade: 25 Periodo: 4,AAA Curso: Curso10 Predio: CAC Capacidade: 15 Periodo: 7,AA Curso: Curso6 Predio: CAC Capacidade: 25 Periodo: 4,AAA Curso: Curso10 Predio: CAC Capacidade: 15 Periodo: 7,VAZIO, VAZIO, 
10:50-11:40,AA Curso: Curso6 Predio: CAC Capacidade: 25 Periodo: 4,AAA Curso: Curso10 Predio: CAC Capacidade: 15 Periodo: 7,AA Curso: Curso6 Predio: CAC Capacidade: 25 Periodo: 4,AAA Curso: Curso10 Predio: CAC Capacidade: 15 Periodo: 7,VAZIO, VAZIO, 
11:40-12:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

13:10-14:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
14:00-14:50,AAA Curso: Curso13 Predio: CAC Capacidade: 25 Periodo: 7,AAA Curso: Curso13 Predio: CAC Capacidade: 25 Periodo: 7,AAAA Curso: Curso13 Predio: CAC Capacidade: 20 Periodo: 1,AAAA Curso: Curso13 Predio: CAC Capacidade: 20 Periodo: 1,AAAA Curso: Curso3 Predio: CAC Capacidade: 25 Periodo: 8,VAZIO, 
14:50-15:40,AAA Curso: Curso13 Predio: CAC Capacidade: 25 Periodo: 7,AAA Curso: Curso13 Predio: CAC Capacidade: 25 Periodo: 7,AAAA Curso: Curso13 Predio: CAC Capacidade: 20 Periodo: 1,AAAA Curso: Curso13 Predio: CAC Capacidade: 20 Periodo: 1,AAAA Curso: Curso3 Predio: CAC Capacidade: 25 Periodo: 8,VAZIO, 
16:00-16:50,A Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 4,A Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 4,AAAA Curso: Curso13 Predio: CAC Capacidade: 20 Periodo: 1,AAAA Curso: Curso13 Predio: CAC Capacidade: 20 Periodo: 1,A Curso: Curso10 Predio: CAC Capacidade: 25 Periodo: 1,VAZIO, 
16:50-17:40,A Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 4,A Curso: Curso14 Predio: CAC Capacidade: 25 Periodo: 4,AAAA Curso: Curso13 Predio: CAC Capacidade: 20 Periodo: 1,AAAA Curso: Curso13 Predio: CAC Capacidade: 20 Periodo: 1,A Curso: Curso10 Predio: CAC Capacidade: 25 Periodo: 1,VAZIO, 
17:40-18:30,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 

18:50-19:35,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
19:35-20:20,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
20:30-21:15,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
21:15-22:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 



Sala: 108 Predio: CAC Capacidade: 15 Tipo: S,Segunda,Terça,Quarta,Quinta,Sexta,Sabado
07:00-08:00,VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, VAZIO, 
08:00-08:50,AAA Curso: Curso8 Predio: CAC Capacidade: 15 Periodo: 4,AAAA Curso: Curso7 Predio: CAC Capacidade: 15 Periodo: 4,AAA Curso: Curso8 Predio: CAC Capacidade: 15 Periodo: 4,AAAA Curso: Curso7 Predio: CAC Capacidade: 15 Periodo: 4,AAA Curso: Curso8 Predio: CAC Capacidade: 15 Periodo: 4,VAZIO, 
08:50-09:40,AAA Curso: Curso8 Predio: CAC Capacidade: 15 Periodo: 4,AAAA Curso: Curso7 Predio: CAC Capacidade: 15 Periodo: 4,AAA Curso: Curso8 Predio: CAC Capacidade: 15 Periodo: 4,AAAA Curso: Curso7 Predio: CAC Capacidade: 15 Periodo: 4,AAA Curso: Curso8 Predio: CAC Capacidade: 15 Periodo: 4,VAZIO, 
